playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
grammal01,1957,1,CIN,NL,SS,42,4,333,23,33,2,3,,,,,
grayjo01,1957,1,CLE,AL,P,7,3,60,3,3,1,0,,,,,
greenge01,1957,1,SLN,NL,OF,3,3,81,2,0,0,0,,,,,
greenle01,1957,1,BAL,AL,OF,15,9,246,19,0,1,0,,,,,
griggha01,1957,1,WS1,AL,P,2,2,41,0,3,0,1,,,,,
grimbo01,1957,1,NYA,AL,P,46,0,216,7,10,0,1,,,,,
grissma01,1957,1,NY1,NL,P,55,0,248,1,20,0,1,,,,,
groatdi01,1957,1,PIT,NL,3B,2,2,57,0,5,1,0,,,,,
groatdi01,1957,1,PIT,NL,SS,123,122,3240,226,380,20,74,,,,,
gromest01,1957,1,DET,AL,P,15,1,71,1,2,0,0,,,,,
grossdo01,1957,1,CIN,NL,P,43,16,445,14,22,0,1,,,,,
grothjo01,1957,1,KC1,AL,OF,50,16,579,37,0,1,0,,,,,
grothjo01,1957,2,DET,AL,OF,36,24,713,73,0,0,0,,,,,
haased01,1957,1,CHN,NL,OF,4,4,102,4,0,0,0,,,,,
hackewa02,1957,1,CIN,NL,P,15,6,130,0,8,0,0,,,,,
hackewa02,1957,2,PHI,NL,P,20,10,222,7,5,0,1,,,,,
haddiha01,1957,1,PHI,NL,P,27,25,512,10,15,2,0,,,,,
halebo01,1957,1,BAL,AL,1B,5,2,66,22,1,0,1,,,,,
halldi01,1957,1,PIT,NL,P,8,0,30,0,0,0,0,,,,,
hamlike01,1957,1,PIT,NL,SS,1,0,3,2,0,0,0,,,,,
hamnegr01,1957,1,PHI,NL,2B,125,119,3162,260,282,21,54,,,,,
hamnegr01,1957,1,PHI,NL,P,1,0,3,0,0,0,0,,,,,
hamnegr01,1957,1,PHI,NL,SS,5,5,111,4,9,0,1,,,,,
hanebha01,1957,1,ML1,NL,3B,2,1,33,0,4,0,0,,,,,
harmoch01,1957,1,SLN,NL,OF,8,0,48,4,0,0,0,,,,,
harmoch01,1957,2,PHI,NL,1B,2,1,33,8,0,0,3,,,,,
harmoch01,1957,2,PHI,NL,3B,5,5,132,5,8,1,1,,,,,
harmoch01,1957,2,PHI,NL,OF,25,12,381,37,0,0,0,,,,,
harrebi01,1957,1,CLE,AL,2B,1,0,3,0,0,0,0,,,,,
harrebi01,1957,1,CLE,AL,3B,6,2,89,4,7,0,0,,,,,
harrebi01,1957,1,CLE,AL,SS,14,11,315,17,33,6,6,,,,,
harribi03,1957,1,BRO,NL,P,1,1,21,0,2,0,0,,,,,
harriga01,1957,1,NY1,NL,1B,61,51,1452,502,37,8,53,,,,,
harshja01,1957,1,CHA,AL,P,30,26,454,3,15,1,1,,,,,
hatfifr01,1957,1,CHA,AL,3B,44,26,764,23,74,5,10,,,,,
hazlebo01,1957,1,ML1,NL,OF,40,37,973,57,1,6,0,,,,,
hearnji01,1957,1,PHI,NL,P,36,4,222,9,16,3,1,,,,,
heganji01,1957,1,CLE,AL,C,58,48,1263,287,14,0,4,3,9,12,7,1
heiseji01,1957,1,WS1,AL,P,8,2,57,1,3,1,1,,,,,
heldwo01,1957,2,KC1,AL,OF,92,92,2467,266,12,1,2,,,,,
hemusso01,1957,1,PHI,NL,2B,24,21,518,51,45,2,10,,,,,
henribo01,1957,1,CIN,NL,2B,1,0,3,0,0,0,0,,,,,
henribo01,1957,1,CIN,NL,3B,2,0,15,0,2,0,1,,,,,
henribo01,1957,1,CIN,NL,OF,6,0,21,1,0,0,0,,,,,
henribo01,1957,1,CIN,NL,SS,7,1,54,2,5,1,0,,,,,
hernaev01,1957,1,WS1,AL,P,14,2,112,2,3,1,0,,,,,
herzowh01,1957,1,WS1,AL,OF,28,20,517,53,0,1,0,,,,,
hillda01,1957,1,KC1,AL,P,2,0,7,0,0,0,0,,,,,
hillmda01,1957,1,CHN,NL,P,32,14,310,11,12,1,3,,,,,
hoakdo01,1957,1,CIN,NL,2B,1,0,0,1,1,0,0,,,,,
hoakdo01,1957,1,CIN,NL,3B,149,148,3994,193,269,14,29,,,,,
hobbigl01,1957,1,CHN,NL,P,2,0,13,1,0,0,0,,,,,
hodgegi01,1957,1,BRO,NL,1B,150,148,4051,1317,115,14,115,,,,,
hodgegi01,1957,1,BRO,NL,2B,1,0,6,0,0,0,0,,,,,
hodgegi01,1957,1,BRO,NL,3B,2,2,30,2,2,0,1,,,,,
hoeftbi01,1957,1,DET,AL,P,34,28,621,8,28,2,2,,,,,
hookja01,1957,1,CIN,NL,P,3,2,30,2,1,0,0,,,,,
hostge01,1957,1,KC1,AL,P,11,2,71,0,6,0,0,,,,,
housefr03,1957,1,DET,AL,C,97,95,2548,535,54,2,5,5,12,22,21,3
houttar01,1957,1,CLE,AL,P,3,0,12,0,0,0,0,,,,,
houttar01,1957,2,BAL,AL,P,5,1,20,0,2,0,0,,,,,
howarel01,1957,1,NYA,AL,1B,2,1,48,20,3,0,1,,,,,
howarel01,1957,1,NYA,AL,C,32,26,715,178,11,3,4,3,6,6,9,0
howarel01,1957,1,NYA,AL,OF,71,66,1726,68,5,3,0,,,,,
howeldi01,1957,1,CHA,AL,P,37,0,205,4,14,0,1,,,,,
hugheji02,1957,1,CHA,AL,P,4,0,15,0,1,0,0,,,,,
huntebi03,1957,1,KC1,AL,2B,64,58,1526,111,152,7,40,,,,,
huntebi03,1957,1,KC1,AL,3B,17,10,288,18,22,2,2,,,,,
huntebi03,1957,1,KC1,AL,SS,35,23,692,46,89,9,19,,,,,
hydedi01,1957,1,WS1,AL,P,52,2,328,5,23,0,3,,,,,
jablora01,1957,1,NY1,NL,1B,6,6,147,55,6,1,5,,,,,
jablora01,1957,1,NY1,NL,3B,70,67,1640,44,130,11,15,,,,,
jablora01,1957,1,NY1,NL,OF,1,1,24,0,0,0,0,,,,,
jacksla01,1957,1,SLN,NL,P,41,22,631,18,53,0,3,,,,,
jacksra01,1957,1,BRO,NL,3B,34,32,823,27,53,2,7,,,,,
jacksro01,1957,1,CHA,AL,1B,13,13,342,125,5,1,10,,,,,
jayjo01,1957,1,ML1,NL,P,1,0,2,0,1,0,0,,,,,
jeffcha01,1957,1,CIN,NL,P,37,31,621,16,30,2,5,,,,,
jenseja01,1957,1,BOS,AL,OF,144,143,3830,251,16,11,4,,,,,
johnsco01,1957,1,BAL,AL,P,35,30,726,10,22,1,0,,,,,
johnsda01,1957,1,NYA,AL,C,20,12,379,75,8,0,1,1,4,6,4,0
johnser02,1957,1,ML1,NL,P,30,0,195,6,13,0,0,,,,,
jollyda01,1957,1,ML1,NL,P,23,0,113,1,7,0,0,,,,,
jonesgo01,1957,1,NY1,NL,P,10,0,35,0,0,0,0,,,,,
jonesni01,1957,1,ML1,NL,1B,20,15,399,143,12,1,12,,,,,
jonesni01,1957,1,ML1,NL,OF,1,1,26,1,0,0,0,,,,,
jonessa02,1957,1,SLN,NL,P,28,27,548,13,27,1,1,,,,,
joneswi01,1957,1,PHI,NL,3B,126,121,3286,140,197,12,18,,,,,
kaisedo01,1957,1,CHN,NL,P,20,13,216,5,20,1,4,,,,,
kalinal01,1957,1,DET,AL,OF,145,143,3932,319,13,5,2,,,,,
kaskoed01,1957,1,SLN,NL,2B,1,0,9,0,0,0,0,,,,,
kaskoed01,1957,1,SLN,NL,3B,120,117,3170,100,224,13,21,,,,,
kaskoed01,1957,1,SLN,NL,SS,13,9,253,18,24,2,5,,,,,
kattra01,1957,1,NY1,NL,C,68,47,1279,238,25,5,4,6,5,9,8,0
kazante01,1957,1,PHI,NL,2B,22,16,517,28,38,2,10,,,,,
kazante01,1957,1,PHI,NL,3B,36,30,785,35,57,3,11,,,,,
kazante01,1957,1,PHI,NL,SS,3,0,12,1,0,0,0,,,,,
keegabo01,1957,1,CHA,AL,P,30,20,428,5,23,0,1,,,,,
kellge01,1957,1,BAL,AL,1B,22,19,425,146,5,0,10,,,,,
kellge01,1957,1,BAL,AL,3B,80,59,1659,66,122,4,15,,,,,
kellnal01,1957,1,KC1,AL,P,28,21,398,5,24,2,4,,,,,
kemmeru01,1957,1,BOS,AL,P,1,0,12,0,0,0,0,,,,,
kemmeru01,1957,2,WS1,AL,P,39,26,517,4,20,3,2,,,,,
kennebi02,1957,1,CIN,NL,P,8,0,38,0,3,0,1,,,,,
kennebo01,1957,2,BRO,NL,3B,3,2,63,4,2,0,0,,,,,
kennebo01,1957,2,BRO,NL,OF,9,4,129,4,0,0,0,,,,,
kennejo02,1957,1,PHI,NL,SS,2,0,12,0,0,0,0,,,,,
keougma01,1957,1,BOS,AL,OF,7,4,138,16,0,0,0,,,,,
killeha01,1957,1,WS1,AL,2B,1,0,3,0,0,0,0,,,,,
killeha01,1957,1,WS1,AL,3B,7,7,192,2,16,1,2,,,,,
kindaje01,1957,1,CHN,NL,2B,28,19,570,52,63,10,7,,,,,
kindaje01,1957,1,CHN,NL,3B,19,18,462,13,30,1,1,,,,,
kindaje01,1957,1,CHN,NL,SS,9,4,168,8,16,4,2,,,,,
kindeel01,1957,1,CHA,AL,P,1,0,3,0,0,0,0,,,,,
kingji01,1957,1,SLN,NL,OF,8,4,147,7,0,0,0,,,,,
kingne01,1957,1,PIT,NL,P,36,0,156,6,6,0,0,,,,,
kippfr01,1957,1,BRO,NL,P,1,0,12,0,1,0,0,,,,,
klausbi01,1957,1,BOS,AL,SS,118,116,3078,204,417,25,93,,,,,
klinero01,1957,1,PIT,NL,P,40,31,615,18,27,1,2,,,,,
klippjo01,1957,1,CIN,NL,P,46,18,438,10,17,0,0,,,,,
kluszte01,1957,1,CIN,NL,1B,23,19,507,161,15,2,11,,,,,
koufasa01,1957,1,BRO,NL,P,34,13,313,3,4,1,0,,,,,
kravida01,1957,1,PIT,NL,C,15,6,222,45,9,0,1,0,2,5,1,0
kubekto01,1957,1,NYA,AL,2B,1,0,9,1,1,0,0,,,,,
kubekto01,1957,1,NYA,AL,3B,38,36,909,26,72,8,7,,,,,
kubekto01,1957,1,NYA,AL,OF,50,36,1076,88,2,6,0,,,,,
kubekto01,1957,1,NYA,AL,SS,41,32,892,74,108,6,26,,,,,
kucksjo01,1957,1,NYA,AL,P,37,23,538,9,47,1,5,,,,,
kuennha01,1957,1,DET,AL,1B,1,0,3,2,0,0,1,,,,,
kuennha01,1957,1,DET,AL,3B,17,16,432,24,33,3,4,,,,,
kuennha01,1957,1,DET,AL,SS,136,134,3558,225,354,27,86,,,,,
kuhnke01,1957,1,CLE,AL,2B,14,6,222,25,12,1,2,,,,,
kuhnke01,1957,1,CLE,AL,3B,2,1,36,0,2,0,0,,,,,
kuhnke01,1957,1,CLE,AL,SS,1,0,6,1,1,1,0,,,,,
kuzavbo01,1957,1,PIT,NL,P,4,0,6,0,0,0,0,,,,,
kuzavbo01,1957,2,SLN,NL,P,3,0,7,0,1,0,0,,,,,
labincl01,1957,1,BRO,NL,P,58,0,314,6,28,1,2,,,,,
landiji01,1957,1,CHA,AL,OF,90,78,2116,192,8,3,4,,,,,
landrdo01,1957,1,PHI,NL,OF,2,2,54,9,0,0,0,,,,,
landrho01,1957,1,SLN,NL,C,67,56,1550,339,29,5,3,4,15,16,14,0
lapalpa01,1957,1,CHA,AL,P,35,0,121,4,10,1,2,,,,,
larsedo01,1957,1,NYA,AL,P,27,20,419,10,20,2,2,,,,,
laryfr01,1957,1,DET,AL,P,40,35,713,14,43,1,4,,,,,
lassedo01,1957,1,SLN,NL,OF,3,3,81,9,0,0,0,,,,,
latmaba01,1957,1,CHA,AL,P,7,2,37,1,2,0,1,,,,,
lawrebr01,1957,1,CIN,NL,P,49,32,751,34,32,4,3,,,,,
lawve01,1957,1,PIT,NL,P,31,25,521,13,23,2,2,,,,,
leedo01,1957,1,DET,AL,P,11,6,116,1,6,0,0,,,,,
lehmake01,1957,1,BRO,NL,P,3,0,22,2,1,0,0,,,,,
lehmake01,1957,2,BAL,AL,P,30,3,203,6,8,3,3,,,,,
lemonbo01,1957,1,CLE,AL,P,21,17,352,12,31,0,5,,,,,
lemonji01,1957,1,WS1,AL,1B,3,3,72,26,4,3,0,,,,,
lemonji01,1957,1,WS1,AL,OF,131,130,3469,227,4,7,2,,,,,
lennobo01,1957,1,CHN,NL,OF,4,4,96,4,0,0,0,,,,,
lepcite01,1957,1,BOS,AL,2B,68,61,1671,136,194,8,58,,,,,
littldi01,1957,1,CHN,NL,P,48,2,197,2,7,4,0,,,,,
littrja01,1957,1,CHN,NL,2B,6,0,54,6,6,0,0,,,,,
littrja01,1957,1,CHN,NL,3B,5,0,21,1,1,0,0,,,,,
littrja01,1957,1,CHN,NL,SS,47,47,1173,77,124,12,23,,,,,
lockmwh01,1957,1,NY1,NL,1B,102,97,2597,981,71,10,94,,,,,
lockmwh01,1957,1,NY1,NL,OF,27,11,450,41,1,4,0,,,,,
loesbi01,1957,1,BAL,AL,P,31,18,467,7,33,1,4,,,,,
loganjo01,1957,1,ML1,NL,SS,129,125,3438,263,440,29,94,,,,,
lollash01,1957,1,CHA,AL,C,96,90,2460,454,45,1,5,5,17,23,21,1
longda02,1957,1,PIT,NL,1B,7,6,153,54,5,0,6,,,,,
longda02,1957,2,CHN,NL,1B,104,103,2764,908,72,5,81,,,,,
lonnejo01,1957,1,PHI,NL,C,65,50,1393,305,16,1,3,1,9,14,7,0
lopatst01,1957,1,PHI,NL,C,108,104,2713,634,36,8,9,8,19,53,18,1
lopezhe01,1957,1,KC1,AL,2B,4,1,48,5,2,0,1,,,,,
lopezhe01,1957,1,KC1,AL,3B,111,97,2632,117,227,23,20,,,,,
lopezhe01,1957,1,KC1,AL,OF,3,3,78,3,0,0,0,,,,,
lovenly01,1957,1,SLN,NL,P,2,1,27,0,0,0,0,,,,,
lowntu01,1957,1,CHN,NL,P,67,0,279,5,22,1,4,,,,,
lumenra01,1957,1,WS1,AL,P,3,2,28,0,1,0,1,,,,,
lumpeje01,1957,1,NYA,AL,3B,30,21,620,20,45,3,6,,,,,
lumpeje01,1957,1,NYA,AL,SS,6,2,90,2,12,1,2,,,,,
luttrly01,1957,1,WS1,AL,SS,17,14,355,23,28,4,5,,,,,
lynchje01,1957,1,CIN,NL,C,2,0,9,2,0,0,0,0,0,1,0,0
lynchje01,1957,1,CIN,NL,OF,24,21,480,38,0,0,0,,,,,
maasdu01,1957,1,DET,AL,P,45,26,658,8,41,1,2,,,,,
maglisa01,1957,1,BRO,NL,P,19,17,304,9,13,1,0,,,,,
maglisa01,1957,2,NYA,AL,P,6,3,78,1,4,0,1,,,,,
malkmbo01,1957,1,ML1,NL,2B,7,5,141,16,19,1,4,,,,,
malzofr01,1957,1,BOS,AL,3B,153,153,4092,151,370,25,31,,,,,
mantife01,1957,1,ML1,NL,2B,13,7,252,20,29,1,6,,,,,
mantife01,1957,1,ML1,NL,3B,7,7,189,9,17,0,1,,,,,
mantife01,1957,1,ML1,NL,OF,1,0,3,0,0,0,0,,,,,
mantife01,1957,1,ML1,NL,SS,35,30,795,58,90,11,21,,,,,
mantlmi01,1957,1,NYA,AL,OF,139,139,3674,324,6,7,1,,,,,
margojo01,1957,1,NY1,NL,P,13,2,103,1,5,0,1,,,,,
marisro01,1957,1,CLE,AL,OF,112,99,2730,266,10,7,2,,,,,
martibi02,1957,1,NYA,AL,2B,26,25,647,58,67,7,18,,,,,
martibi02,1957,1,NYA,AL,3B,13,12,289,11,25,1,2,,,,,
martibi02,1957,2,KC1,AL,2B,52,48,1252,121,111,3,28,,,,,
martibi02,1957,2,KC1,AL,3B,20,19,492,29,24,2,4,,,,,
martibi02,1957,2,KC1,AL,SS,2,1,39,1,5,0,1,,,,,
martimo01,1957,1,SLN,NL,P,4,1,32,1,3,0,0,,,,,
martybo01,1957,1,KC1,AL,OF,49,33,957,77,3,2,0,,,,,
massago01,1957,1,CHN,NL,C,6,4,99,21,0,0,0,1,2,1,0,0
matheed01,1957,1,ML1,NL,3B,147,147,3999,131,299,16,27,,,,,
mauchge01,1957,1,BOS,AL,2B,58,56,1468,127,153,11,41,,,,,
maxwech01,1957,1,DET,AL,OF,137,133,3595,317,6,1,1,,,,,
mayered02,1957,1,CHN,NL,P,3,1,23,1,3,0,0,,,,,
mayswi01,1957,1,NY1,NL,OF,150,149,4061,422,14,9,5,,,,,
mazerbi01,1957,1,PIT,NL,2B,144,141,3715,308,443,17,96,,,,,
mccalwi01,1957,1,NY1,NL,P,5,0,9,0,0,0,0,,,,,
mccormi03,1957,1,NY1,NL,P,24,5,224,3,9,1,2,,,,,
mcdanli01,1957,1,SLN,NL,P,30,26,573,12,33,1,3,,,,,
mcdanvo01,1957,1,SLN,NL,P,17,13,260,3,9,0,3,,,,,
mcdermi03,1957,1,KC1,AL,1B,2,2,15,5,0,1,0,,,,,
mcdermi03,1957,1,KC1,AL,P,29,4,207,7,17,1,0,,,,,
mcdevda01,1957,1,BRO,NL,P,22,17,357,11,26,4,1,,,,,
mcdonji04,1957,1,CHA,AL,P,10,0,67,3,3,1,0,,,,,
mcdougi01,1957,1,NYA,AL,2B,21,18,469,59,48,1,18,,,,,
mcdougi01,1957,1,NYA,AL,3B,7,4,129,7,12,0,1,,,,,
mcdougi01,1957,1,NYA,AL,SS,121,118,3153,247,391,16,104,,,,,
mcilwst01,1957,1,CHA,AL,P,1,0,3,0,0,0,0,,,,,
mclisca01,1957,1,CLE,AL,P,42,7,433,6,27,1,2,,,,,
mcmahdo02,1957,1,ML1,NL,P,32,0,140,1,5,1,1,,,,,
mcmilro01,1957,1,CIN,NL,SS,151,149,3782,253,418,16,86,,,,,
mejiaro01,1957,1,PIT,NL,OF,42,30,870,60,6,0,0,,,,,
merrill02,1957,1,SLN,NL,P,44,0,196,3,13,2,0,,,,,
meyerja01,1957,1,PHI,NL,P,19,2,113,5,6,0,0,,,,,
meyerru01,1957,1,BOS,AL,P,2,1,15,0,4,0,0,,,,,
mickeed01,1957,1,CHN,NL,1B,2,2,51,21,3,0,3,,,,,
miksied01,1957,1,SLN,NL,OF,31,4,252,13,0,0,0,,,,,
millebo02,1957,1,PHI,NL,P,32,1,181,4,7,0,2,,,,,
millebo04,1957,1,SLN,NL,P,5,0,27,1,2,0,0,,,,,
millest01,1957,1,NY1,NL,P,38,13,372,12,24,1,6,,,,,
minarru01,1957,1,BOS,AL,P,26,0,134,2,7,0,1,,,,,
minnido01,1957,1,WS1,AL,P,2,1,28,0,1,0,0,,,,,
minosmi01,1957,1,CHA,AL,3B,1,0,3,0,0,0,0,,,,,
minosmi01,1957,1,CHA,AL,OF,152,152,4043,293,9,5,2,,,,,
miranwi01,1957,1,BAL,AL,SS,115,109,2640,166,324,17,59,,,,,
mizelvi01,1957,1,SLN,NL,P,33,21,448,8,29,0,3,,,,,
monzara01,1957,1,NY1,NL,P,24,2,149,1,2,0,0,,,,,
moonwa01,1957,1,SLN,NL,OF,133,132,3632,245,8,9,1,,,,,
moorera02,1957,1,BAL,AL,P,34,32,682,3,30,0,5,,,,,
morehse01,1957,1,PHI,NL,P,34,1,176,3,7,1,0,,,,,
morgabo01,1957,1,PHI,NL,2B,1,0,6,1,0,0,0,,,,,
morgabo01,1957,2,CHN,NL,2B,116,112,2848,220,343,14,58,,,,,
morgabo01,1957,2,CHN,NL,3B,12,7,266,15,18,1,1,,,,,
morgato01,1957,1,KC1,AL,P,46,13,431,20,37,1,6,,,,,
morynwa01,1957,1,CHN,NL,OF,147,143,3837,276,13,12,3,,,,,
mossido01,1957,1,CLE,AL,P,36,22,477,7,21,0,2,,,,,
mossle01,1957,1,CHA,AL,C,39,34,876,138,8,3,2,3,4,7,1,0
muelldo01,1957,1,NY1,NL,OF,115,100,2752,174,13,2,4,,,,,
muffebi01,1957,1,SLN,NL,P,23,0,131,2,4,1,1,,,,,
murffre01,1957,1,ML1,NL,P,12,1,78,1,7,0,0,,,,,
musiast01,1957,1,SLN,NL,1B,130,129,3331,1167,99,10,131,,,,,
naragha01,1957,1,CLE,AL,C,39,28,801,179,14,2,2,3,9,7,7,0
narlera01,1957,1,CLE,AL,P,46,15,463,4,10,2,0,,,,,
nealch01,1957,1,BRO,NL,2B,3,1,63,8,8,0,1,,,,,
nealch01,1957,1,BRO,NL,3B,23,21,600,23,34,3,5,,,,,
nealch01,1957,1,BRO,NL,SS,100,100,2668,151,298,24,60,,,,,
neemaca01,1957,1,CHN,NL,C,118,111,2988,703,56,8,13,11,22,42,30,4
nelsote01,1957,1,BAL,AL,OF,8,4,113,6,0,0,0,,,,,
newcodo01,1957,1,BRO,NL,P,28,28,596,13,41,2,1,,,,,
niemabo01,1957,1,BAL,AL,OF,120,117,2977,237,6,5,0,,,,,
nixonru01,1957,1,CLE,AL,C,57,45,1256,268,31,5,5,11,10,23,14,1
nixonwi01,1957,1,BOS,AL,P,29,29,573,8,28,0,4,,,,,
norenir01,1957,1,KC1,AL,1B,25,25,567,191,12,2,24,,,,,
norenir01,1957,1,KC1,AL,OF,6,6,159,7,1,0,0,,,,,
norenir01,1957,2,SLN,NL,OF,8,5,152,6,0,0,0,,,,,
nuxhajo01,1957,1,CIN,NL,P,39,28,523,11,20,4,1,,,,,
obrieed01,1957,1,PIT,NL,P,3,1,37,0,2,0,1,,,,,
obriejo03,1957,1,PIT,NL,2B,2,0,15,1,0,0,0,,,,,
obriejo03,1957,1,PIT,NL,P,16,1,120,2,4,1,0,,,,,
obriejo03,1957,1,PIT,NL,SS,8,7,171,11,12,3,2,,,,,
oconnda02,1957,1,ML1,NL,2B,48,47,1260,128,145,5,43,,,,,
oconnda02,1957,2,NY1,NL,2B,68,63,1730,156,194,7,50,,,,,
oconnda02,1957,2,NY1,NL,3B,30,26,689,33,69,4,6,,,,,
odellbi01,1957,1,BAL,AL,P,35,15,421,5,14,2,1,,,,,
olsonka01,1957,1,WS1,AL,OF,6,3,82,10,0,0,0,,,,,
olsonka01,1957,2,DET,AL,OF,5,1,90,6,0,0,0,,,,,
osborbo02,1957,1,DET,AL,1B,4,2,60,20,1,0,1,,,,,
osborbo02,1957,1,DET,AL,OF,5,5,111,8,0,0,0,,,,,
osteecl01,1957,1,CIN,NL,P,3,0,12,0,0,0,0,,,,,
pafkoan01,1957,1,ML1,NL,OF,69,43,1386,108,1,2,1,,,,,
paineph01,1957,1,ML1,NL,P,1,0,6,0,1,0,0,,,,,
pappami01,1957,1,BAL,AL,P,4,0,27,0,2,0,0,,,,,
pascuca02,1957,1,WS1,AL,P,29,26,527,7,37,1,1,,,,,
pattoto01,1957,1,BAL,AL,C,1,0,15,4,2,0,1,0,1,1,1,0
pendlji01,1957,1,PIT,NL,3B,2,2,54,2,2,1,0,,,,,
pendlji01,1957,1,PIT,NL,OF,9,7,201,10,1,1,0,,,,,
pendlji01,1957,1,PIT,NL,SS,1,0,3,0,0,0,0,,,,,
peppela01,1957,1,PIT,NL,P,5,1,27,1,0,0,0,,,,,
peterbu01,1957,1,BAL,AL,SS,7,5,135,12,14,1,3,,,,,
peterha01,1957,1,PIT,NL,C,30,25,638,116,14,2,3,2,0,7,7,0
phillbu02,1957,1,CHA,AL,3B,97,92,2397,91,227,14,18,,,,,
phillbu02,1957,1,CHA,AL,OF,20,16,495,56,3,0,0,,,,,
phillda01,1957,1,CHA,AL,1B,2,0,39,15,0,0,2,,,,,
phillda01,1957,1,CHA,AL,OF,17,16,440,39,0,1,0,,,,,
phillda01,1957,2,DET,AL,1B,27,23,682,203,25,1,19,,,,,
phillda01,1957,2,DET,AL,3B,1,0,1,0,0,0,0,,,,,
phillda01,1957,2,DET,AL,OF,12,11,297,16,0,1,0,,,,,
phillta01,1957,1,ML1,NL,P,27,6,219,4,14,0,2,,,,,
piercbi02,1957,1,CHA,AL,P,37,34,771,8,45,2,2,,,,,
piersji01,1957,1,BOS,AL,OF,151,147,3962,397,12,4,0,,,,,
pignajo01,1957,1,BRO,NL,C,6,3,120,36,1,0,0,0,4,2,1,0
pilaral01,1957,1,BAL,AL,OF,126,105,2996,234,15,1,2,,,,,
pisonji01,1957,1,KC1,AL,OF,44,30,843,88,3,1,1,,,,,
pitulst01,1957,1,CLE,AL,P,23,5,179,2,9,0,1,,,,,
pizarju01,1957,1,ML1,NL,P,24,10,298,0,15,1,1,,,,,
plewshe01,1957,1,WS1,AL,2B,79,67,1807,199,175,8,42,,,,,
plewshe01,1957,1,WS1,AL,3B,11,8,236,4,11,3,1,,,,,
plewshe01,1957,1,WS1,AL,SS,4,0,12,0,2,0,0,,,,,
podbibu01,1957,1,CIN,NL,P,5,3,48,0,0,0,0,,,,,
podrejo01,1957,1,BRO,NL,P,31,27,588,9,32,1,3,,,,,
poholto01,1957,1,CHN,NL,P,28,11,252,8,16,1,1,,,,,
portebo01,1957,1,BOS,AL,P,28,9,307,7,23,3,1,,,,,
porteja01,1957,1,DET,AL,1B,3,3,78,28,3,1,2,,,,,
porteja01,1957,1,DET,AL,C,12,9,246,50,7,3,3,0,0,2,3,0
porteja01,1957,1,DET,AL,OF,27,25,538,40,1,2,0,,,,,
portoar01,1957,1,KC1,AL,P,33,17,344,6,16,1,1,,,,,
postwa01,1957,1,CIN,NL,OF,124,108,3017,252,12,4,4,,,,,
powerjo01,1957,1,PIT,NL,OF,9,6,199,14,1,0,0,,,,,
powervi01,1957,1,KC1,AL,1B,113,100,2805,968,99,2,95,,,,,
powervi01,1957,1,KC1,AL,2B,4,4,90,12,7,0,0,,,,,
powervi01,1957,1,KC1,AL,OF,6,6,114,12,0,1,0,,,,,
powisca01,1957,1,BAL,AL,OF,13,13,289,19,1,2,0,,,,,
preskjo01,1957,1,DET,AL,P,7,0,33,0,1,0,0,,,,,
pritcbu01,1957,1,PIT,NL,2B,3,0,15,0,1,0,0,,,,,
pritcbu01,1957,1,PIT,NL,SS,10,2,87,11,7,1,3,,,,,
purkebo01,1957,1,PIT,NL,P,48,21,539,13,30,3,3,,,,,
pyburji01,1957,1,BAL,AL,C,1,0,3,0,0,0,0,0,0,0,0,0
pyburji01,1957,1,BAL,AL,OF,28,11,372,41,3,0,0,,,,,
qualtto01,1957,1,PHI,NL,P,6,0,20,1,2,0,1,,,,,
rabech01,1957,1,CIN,NL,P,2,1,25,0,0,0,0,,,,,
raethha01,1957,1,KC1,AL,P,1,0,6,0,0,0,0,,,,,
rainela01,1957,1,CLE,AL,2B,10,9,201,22,16,1,3,,,,,
rainela01,1957,1,CLE,AL,3B,27,26,647,33,61,8,7,,,,,
rainela01,1957,1,CLE,AL,OF,8,7,165,13,0,1,0,,,,,
rainela01,1957,1,CLE,AL,SS,25,13,384,16,32,3,5,,,,,
ramospe01,1957,1,WS1,AL,P,43,30,693,8,41,0,4,,,,,
randdi01,1957,1,PIT,NL,C,57,34,961,172,11,5,5,3,3,10,4,0
reesepe01,1957,1,BRO,NL,3B,75,62,1746,51,166,13,5,,,,,
reesepe01,1957,1,BRO,NL,SS,23,20,564,46,62,6,16,,,,,
repulri01,1957,1,PHI,NL,OF,130,129,3450,264,6,9,2,,,,,
rhodedu01,1957,1,NY1,NL,OF,44,37,1037,63,0,0,0,,,,,
ricede01,1957,1,ML1,NL,C,48,44,1124,235,14,2,3,1,7,14,8,0
richabo01,1957,1,NYA,AL,2B,93,83,2201,206,223,9,60,,,,,
ridzist01,1957,1,NY1,NL,P,15,0,80,2,5,0,2,,,,,
riverji01,1957,1,CHA,AL,1B,31,30,741,233,8,3,22,,,,,
riverji01,1957,1,CHA,AL,OF,86,76,2102,141,6,4,0,,,,,
roachme01,1957,1,ML1,NL,2B,5,1,45,4,3,0,0,,,,,
roberro01,1957,1,PHI,NL,P,39,32,749,26,38,0,1,,,,,
robinbr01,1957,1,BAL,AL,3B,47,32,853,34,66,3,5,,,,,
robined01,1957,1,DET,AL,1B,1,0,12,4,1,0,0,,,,,
