playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
ortizba01,1944,1,WS1,AL,P,2,,,0,0,0,0,,,,,
ortizro01,1944,1,WS1,AL,OF,80,,,165,2,9,1,,,,,
osgooch01,1944,1,BRO,NL,P,1,,,0,0,0,0,,,,,
osterfr01,1944,1,BRO,NL,P,10,,,3,5,1,1,,,,,
osterfr01,1944,2,PIT,NL,P,28,,,6,36,1,1,,,,,
ostrojo01,1944,1,CHN,NL,OF,2,,,1,0,1,0,,,,,
ottme01,1944,1,NY1,NL,3B,4,,,1,13,4,0,,,,,
ottme01,1944,1,NY1,NL,OF,103,,,199,6,3,0,,,,,
outlaji01,1944,1,DET,AL,OF,137,,,254,14,10,2,,,,,
overmst01,1944,1,DET,AL,P,32,,,12,46,1,3,,,,,
owenmi01,1944,1,BRO,NL,2B,1,,,1,0,0,0,,,,,
owenmi01,1944,1,BRO,NL,C,125,,,506,57,12,8,11,,,,
pafkoan01,1944,1,CHN,NL,OF,123,,,333,24,6,4,,,,,
pagejo01,1944,1,NYA,AL,P,19,,,3,14,1,1,,,,,
paristo01,1944,1,PHA,AL,C,2,,,1,0,1,0,0,,,,
partero01,1944,1,BOS,AL,C,85,,,326,40,4,5,6,,,,
partest02,1944,1,BOS,AL,P,1,,,0,0,0,0,,,,,
passecl01,1944,1,CHN,NL,P,34,,,12,42,0,5,,,,,
peacojo01,1944,1,BOS,AL,C,2,,,1,1,0,0,0,,,,
peacojo01,1944,2,PHI,NL,2B,1,,,0,2,0,0,,,,,
peacojo01,1944,2,PHI,NL,C,73,,,274,38,3,4,7,,,,
peckha01,1944,1,PHA,AL,OF,2,,,3,0,0,0,,,,,
peterke01,1944,1,CIN,NL,P,1,,,0,0,0,0,,,,,
peterru02,1944,1,CLE,AL,2B,63,,,151,181,8,45,,,,,
peterru02,1944,1,CLE,AL,3B,8,,,4,12,0,2,,,,,
peterru02,1944,1,CLE,AL,SS,13,,,25,16,1,5,,,,,
phillda02,1944,1,BSN,NL,3B,90,,,84,177,19,22,,,,,
phillda02,1944,1,BSN,NL,SS,60,,,122,159,14,33,,,,,
poatra01,1944,1,CLE,AL,P,36,,,6,11,1,3,,,,,
polanhu01,1944,1,BSN,NL,C,6,,,31,0,2,0,0,,,,
pollilo01,1944,1,NY1,NL,P,19,,,0,7,0,0,,,,,
pottene01,1944,1,SLA,AL,P,32,,,11,52,3,3,,,,,
powelja03,1944,1,WS1,AL,3B,1,,,0,0,0,0,,,,,
powelja03,1944,1,WS1,AL,OF,90,,,196,5,4,0,,,,,
pruetji01,1944,1,PHA,AL,C,2,,,7,1,0,1,0,,,,
pyleew01,1944,1,NY1,NL,P,31,,,10,28,1,2,,,,,
queenme01,1944,1,NYA,AL,P,10,,,1,7,0,0,,,,,
raffeke01,1944,1,PHI,NL,P,37,,,10,33,2,1,,,,,
ramosch01,1944,1,CIN,NL,OF,3,,,5,0,0,0,,,,,
rescixa01,1944,1,PIT,NL,P,48,,,7,21,1,2,,,,,
reyesna01,1944,1,NY1,NL,1B,63,,,544,25,6,43,,,,,
reyesna01,1944,1,NY1,NL,3B,37,,,36,95,6,6,,,,,
reyesna01,1944,1,NY1,NL,OF,3,,,5,0,0,0,,,,,
reynoal01,1944,1,CLE,AL,P,28,,,8,21,1,3,,,,,
ricele01,1944,1,CIN,NL,C,5,,,4,0,0,0,0,,,,
richapa01,1944,1,DET,AL,C,90,,,413,60,10,13,7,,,,
richwo01,1944,1,BSN,NL,P,7,,,1,5,0,1,,,,,
riddlel01,1944,1,CIN,NL,P,4,,,2,8,0,0,,,,,
riddljo02,1944,1,CIN,NL,C,1,,,0,0,0,0,0,,,,
rileyle01,1944,1,PHI,NL,OF,3,,,2,0,0,0,,,,,
ripplch01,1944,1,PHI,NL,P,1,,,0,0,0,0,,,,,
roccomi01,1944,1,CLE,AL,1B,155,,,1467,138,11,158,,,,,
rochelo01,1944,1,BRO,NL,2B,5,,,12,15,1,1,,,,,
rodgebi02,1944,1,PIT,NL,OF,1,,,0,0,0,0,,,,,
roepr01,1944,1,PIT,NL,P,39,,,11,27,2,0,,,,,
rosarbu01,1944,1,CLE,AL,C,98,,,409,59,5,13,2,,,,
rosengo01,1944,1,BRO,NL,OF,65,,,199,12,2,0,,,,,
rosenla01,1944,1,NYA,AL,OF,26,,,68,2,1,1,,,,,
rosenla01,1944,2,PHA,AL,OF,19,,,24,0,1,0,,,,,
roserst01,1944,1,NYA,AL,P,16,,,4,13,1,1,,,,,
rossbu02,1944,1,CHA,AL,P,20,,,1,8,0,0,,,,,
rossch01,1944,1,BSN,NL,OF,38,,,75,8,0,2,,,,,
rossdo01,1944,1,DET,AL,1B,1,,,17,1,0,0,,,,,
rossdo01,1944,1,DET,AL,OF,37,,,67,2,3,1,,,,,
rossdo01,1944,1,DET,AL,SS,2,,,1,4,0,0,,,,,
rossofr01,1944,1,NY1,NL,P,2,,,0,3,0,0,,,,,
rubelal01,1944,1,PIT,NL,2B,17,,,19,17,2,1,,,,,
rubelal01,1944,1,PIT,NL,3B,16,,,18,38,0,5,,,,,
rubelal01,1944,1,PIT,NL,OF,18,,,33,1,0,1,,,,,
ruckejo01,1944,1,NY1,NL,OF,139,,,310,14,5,4,,,,,
rullojo01,1944,1,PHA,AL,1B,1,,,0,0,1,0,,,,,
rullojo01,1944,1,PHA,AL,2B,33,,,78,88,8,22,,,,,
rullojo01,1944,1,PHA,AL,OF,1,,,0,0,0,0,,,,,
russeji01,1944,1,PIT,NL,OF,149,,,345,20,5,7,,,,,
ruszkha01,1944,1,CLE,AL,C,2,,,5,2,0,0,0,,,,
ryanco01,1944,1,BSN,NL,2B,80,,,210,272,13,57,,,,,
ryanco01,1944,1,BSN,NL,3B,14,,,23,24,1,1,,,,,
rybami01,1944,1,BOS,AL,P,42,,,8,38,3,3,,,,,
sandera01,1944,1,SLN,NL,1B,152,,,1370,64,8,142,,,,,
sandlmi01,1944,1,BSN,NL,3B,22,,,13,30,2,1,,,,,
sandlmi01,1944,1,BSN,NL,SS,7,,,4,5,1,2,,,,,
sauered01,1944,1,CHN,NL,OF,12,,,23,1,1,0,,,,,
savagdo01,1944,1,NYA,AL,3B,60,,,66,109,10,11,,,,,
schalro01,1944,1,CHA,AL,2B,142,,,360,391,28,109,,,,,
schalro01,1944,1,CHA,AL,SS,5,,,6,22,1,3,,,,,
schanch01,1944,1,PHI,NL,P,40,,,10,47,5,4,,,,,
scheica01,1944,1,PHA,AL,P,15,,,0,13,0,0,,,,,
schluno01,1944,1,CLE,AL,C,43,,,122,9,2,4,4,,,,
schmifr01,1944,1,SLN,NL,P,37,,,3,17,0,2,,,,,
schulho01,1944,1,BRO,NL,1B,136,,,1091,85,14,90,,,,,
schuljo05,1944,1,SLA,AL,C,3,,,8,1,2,0,0,,,,
schusbi01,1944,1,CHN,NL,2B,6,,,14,9,0,3,,,,,
schusbi01,1944,1,CHN,NL,SS,38,,,57,100,9,18,,,,,
secorfr01,1944,1,CHN,NL,OF,17,,,44,0,0,0,,,,,
seerepa01,1944,1,CLE,AL,OF,86,,,196,8,3,1,,,,,
seminan01,1944,1,PHI,NL,C,11,,,45,7,2,0,1,,,,
seminan01,1944,1,PHI,NL,OF,7,,,13,1,0,1,,,,,
sewarfr01,1944,1,NY1,NL,P,25,,,5,8,0,0,,,,,
sewelri01,1944,1,PIT,NL,P,38,,,21,49,4,1,,,,,
sheame01,1944,1,PHI,NL,C,6,,,18,2,1,0,1,,,,
shemost01,1944,1,BSN,NL,2B,16,,,23,34,2,4,,,,,
shemost01,1944,1,BSN,NL,3B,2,,,3,0,0,0,,,,,
shirlte01,1944,1,SLA,AL,P,23,,,6,7,2,1,,,,,
shouncl01,1944,1,CIN,NL,P,38,,,3,29,1,1,,,,,
shumaha01,1944,1,PHI,NL,P,18,,,0,8,3,0,,,,,
siebedi01,1944,1,PHA,AL,1B,74,,,661,48,5,60,,,,,
siebedi01,1944,1,PHA,AL,OF,58,,,98,5,5,0,,,,,
simmoal01,1944,1,PHA,AL,OF,2,,,3,0,0,0,,,,,
sloanbr01,1944,1,NY1,NL,OF,21,,,29,0,2,0,,,,,
smithal03,1944,1,CLE,AL,P,28,,,4,46,1,2,,,,,
speerfl01,1944,1,CHA,AL,P,2,,,0,0,0,0,,,,,
spencst01,1944,1,WS1,AL,1B,3,,,20,0,1,0,,,,,
spencst01,1944,1,WS1,AL,OF,150,,,434,29,5,9,,,,,
staintu01,1944,1,NYA,AL,OF,24,,,44,1,2,0,,,,,
stanked01,1944,1,CHN,NL,2B,3,,,4,3,1,3,,,,,
stanked01,1944,1,CHN,NL,3B,3,,,3,11,2,1,,,,,
stanked01,1944,1,CHN,NL,SS,3,,,1,1,0,0,,,,,
stanked01,1944,2,BRO,NL,2B,58,,,132,138,11,28,,,,,
stanked01,1944,2,BRO,NL,3B,1,,,0,0,0,0,,,,,
stanked01,1944,2,BRO,NL,SS,35,,,67,71,7,5,,,,,
starrra01,1944,1,PIT,NL,P,27,,,1,16,1,0,,,,,
stephjo01,1944,1,CHN,NL,C,3,,,13,2,0,0,0,,,,
stephve01,1944,1,SLA,AL,SS,143,,,239,480,35,71,,,,,
stewagl01,1944,1,PHI,NL,2B,1,,,0,3,0,0,,,,,
stewagl01,1944,1,PHI,NL,3B,83,,,77,181,10,12,,,,,
stewagl01,1944,1,PHI,NL,SS,32,,,49,79,3,11,,,,,
stewama02,1944,1,CHN,NL,P,8,,,0,1,0,1,,,,,
stirnsn01,1944,1,NYA,AL,2B,154,,,433,481,17,113,,,,,
strinni01,1944,1,PIT,NL,P,40,,,19,60,2,2,,,,,
suarelu01,1944,1,WS1,AL,3B,1,,,0,2,0,0,,,,,
sullija01,1944,1,DET,AL,2B,1,,,1,0,0,0,,,,,
sullijo06,1944,1,WS1,AL,SS,138,,,276,426,50,89,,,,,
sundrst01,1944,1,SLA,AL,P,3,,,0,3,0,0,,,,,
sunketo01,1944,1,BRO,NL,P,12,,,1,0,1,0,,,,,
suscege01,1944,1,CLE,AL,C,29,,,78,13,5,3,3,,,,
sweenha01,1944,1,PIT,NL,1B,1,,,9,1,0,0,,,,,
swiftbo01,1944,1,DET,AL,C,76,,,288,48,6,4,5,,,,
taborji01,1944,1,BOS,AL,3B,114,,,125,258,20,14,,,,,
terryya01,1944,1,BOS,AL,P,27,,,2,28,0,2,,,,,
theseju01,1944,1,WS1,AL,P,5,,,0,3,0,1,,,,,
tiptoer01,1944,1,CIN,NL,OF,139,,,329,8,6,1,,,,,
tobinji01,1944,1,BSN,NL,P,43,,,13,93,3,4,,,,,
torregi01,1944,1,WS1,AL,1B,4,,,25,1,2,5,,,,,
torregi01,1944,1,WS1,AL,2B,10,,,22,24,1,5,,,,,
torregi01,1944,1,WS1,AL,3B,123,,,120,297,21,25,,,,,
treadre01,1944,1,NY1,NL,OF,38,,,87,3,4,1,,,,,
treshmi01,1944,1,CHA,AL,C,93,,,370,47,8,5,10,,,,
triplco01,1944,1,PHI,NL,OF,44,,,90,3,1,1,,,,,
troskha01,1944,1,CHA,AL,1B,130,,,1310,57,9,122,,,,,
trottbi01,1944,1,SLN,NL,P,2,,,0,2,0,0,,,,,
troutdi01,1944,1,DET,AL,P,49,,,21,94,4,8,,,,,
tucketh01,1944,1,CHA,AL,OF,120,,,414,12,4,2,,,,,
turneji01,1944,1,NYA,AL,P,35,,,2,6,2,0,,,,,
turneto01,1944,1,CHA,AL,C,36,,,121,15,6,3,5,,,,
turneto01,1944,2,SLA,AL,C,11,,,28,3,1,0,1,,,,
ullrisa01,1944,1,WS1,AL,P,3,,,1,2,0,0,,,,,
unseral01,1944,1,DET,AL,2B,5,,,12,7,3,2,,,,,
unseral01,1944,1,DET,AL,C,1,,,0,0,0,0,0,,,,
vandehy01,1944,1,CHN,NL,P,35,,,4,24,1,1,,,,,
vaughfr01,1944,1,WS1,AL,2B,26,,,61,70,8,16,,,,,
vaughfr01,1944,1,WS1,AL,3B,3,,,1,8,2,0,,,,,
verbaem01,1944,1,SLN,NL,2B,146,,,319,380,23,105,,,,,
verdeal01,1944,1,PHI,NL,P,1,,,0,0,0,0,,,,,
viteljo01,1944,1,PIT,NL,P,4,,,1,2,1,0,,,,,
voisebi01,1944,1,NY1,NL,P,43,,,9,42,6,4,,,,,
vosmijo01,1944,1,WS1,AL,OF,12,,,16,0,0,0,,,,,
wadeja01,1944,1,CHA,AL,P,19,,,1,4,1,1,,,,,
wagneha01,1944,1,PHA,AL,C,1,,,1,1,0,0,0,,,,
wagneha01,1944,2,BOS,AL,C,64,,,299,29,10,4,4,,,,
wahlke01,1944,1,CIN,NL,3B,1,,,0,0,0,0,,,,,
wakefdi01,1944,1,DET,AL,OF,78,,,155,3,6,1,,,,,
walkedi02,1944,1,BRO,NL,OF,140,,,260,17,11,4,,,,,
walkege02,1944,1,CIN,NL,OF,117,,,293,3,10,0,,,,,
waltebu01,1944,1,CIN,NL,P,34,,,15,55,0,7,,,,,
wanerll01,1944,1,BRO,NL,OF,4,,,3,0,0,0,,,,,
wanerll01,1944,2,PIT,NL,OF,7,,,9,0,0,0,,,,,
wanerpa01,1944,1,BRO,NL,OF,32,,,54,3,1,0,,,,,
warreto01,1944,1,BRO,NL,P,22,,,6,14,2,0,,,,,
wasdeji01,1944,1,PHI,NL,1B,4,,,43,0,0,6,,,,,
wasdeji01,1944,1,PHI,NL,OF,121,,,243,6,5,0,,,,,
webbele01,1944,1,BRO,NL,P,48,,,10,43,1,0,,,,,
webbsk01,1944,1,CHA,AL,2B,5,,,19,19,0,7,,,,,
webbsk01,1944,1,CHA,AL,SS,135,,,202,461,39,81,,,,,
weintph01,1944,1,NY1,NL,1B,99,,,928,72,8,72,,,,,
wellsjo01,1944,1,BRO,NL,P,4,,,0,2,0,1,,,,,
westle01,1944,1,SLA,AL,P,11,,,0,3,0,0,,,,,
wheatwo01,1944,1,PHA,AL,OF,8,,,29,2,1,1,,,,,
wheatwo01,1944,1,PHA,AL,P,11,,,0,4,0,0,,,,,
whitejo01,1944,1,PHA,AL,OF,74,,,162,5,9,2,,,,,
whitejo01,1944,1,PHA,AL,SS,1,,,0,0,0,0,,,,,
whitejo01,1944,2,CIN,NL,OF,23,,,55,4,0,0,,,,,
wietewh01,1944,1,BSN,NL,2B,23,,,54,62,6,14,,,,,
wietewh01,1944,1,BSN,NL,3B,1,,,0,2,0,1,,,,,
wietewh01,1944,1,BSN,NL,SS,103,,,215,287,24,60,,,,,
wilkibo01,1944,1,PHA,AL,SS,9,,,12,21,2,3,,,,,
wilkste01,1944,1,SLN,NL,P,36,,,6,20,0,3,,,,,
willide02,1944,1,CHN,NL,C,77,,,317,50,7,7,3,,,,
williwo01,1944,1,CIN,NL,2B,155,,,377,542,27,97,,,,,
wisero01,1944,1,PIT,NL,P,2,,,0,0,0,0,,,,,
wolffro01,1944,1,WS1,AL,P,33,,,8,37,0,2,,,,,
woodege01,1944,1,BSN,NL,P,3,,,0,1,0,0,,,,,
woodjo04,1944,1,BOS,AL,P,3,,,3,1,0,1,,,,,
woodspi01,1944,1,BOS,AL,P,38,,,13,37,1,3,,,,,
workmch01,1944,1,BSN,NL,3B,19,,,25,44,3,4,,,,,
workmch01,1944,1,BSN,NL,OF,103,,,161,16,3,3,,,,,
wrighab01,1944,1,BSN,NL,OF,47,,,88,2,3,1,,,,,
wurmfr01,1944,1,BRO,NL,P,1,,,0,0,0,0,,,,,
wyattwh01,1944,1,BRO,NL,P,9,,,4,5,0,1,,,,,
wynnea01,1944,1,WS1,AL,P,33,,,4,31,1,4,,,,,
wyseha01,1944,1,CHN,NL,P,41,,,7,51,1,3,,,,,
yorkru01,1944,1,DET,AL,1B,151,,,1453,107,17,163,,,,,
yorkto02,1944,1,CHN,NL,3B,12,,,13,29,0,2,,,,,
yorkto02,1944,1,CHN,NL,SS,15,,,26,52,5,5,,,,,
yosted01,1944,1,WS1,AL,3B,3,,,6,5,1,0,,,,,
yosted01,1944,1,WS1,AL,SS,2,,,3,1,1,0,,,,,
zachach01,1944,1,BRO,NL,P,4,,,0,1,0,0,,,,,
zakfr01,1944,1,PIT,NL,SS,67,,,93,162,14,24,,,,,
zarilal01,1944,1,SLA,AL,OF,79,,,167,4,4,1,,,,,
zinsebi01,1944,1,WS1,AL,P,2,,,0,0,0,0,,,,,
zoldasa01,1944,1,SLA,AL,P,18,,,0,8,0,2,,,,,
zuberbi01,1944,1,NYA,AL,P,22,,,6,16,1,0,,,,,
adamsac01,1945,1,NY1,NL,P,65,,,7,27,3,2,,,,,
adamsbu01,1945,1,PHI,NL,OF,14,,,26,0,0,0,,,,,
adamsbu01,1945,2,SLN,NL,OF,140,,,382,9,9,3,,,,,
aderhmo01,1945,1,BRO,NL,OF,8,,,7,0,0,0,,,,,
aderhmo01,1945,2,BSN,NL,2B,1,,,0,1,0,0,,,,,
aderhmo01,1945,2,BSN,NL,OF,24,,,60,0,1,0,,,,,
andrena01,1945,1,BSN,NL,P,21,,,7,28,1,1,,,,,
andrest01,1945,1,BRO,NL,C,21,,,59,14,4,2,0,,,,
andrest01,1945,2,PHI,NL,C,12,,,34,4,2,0,2,,,,
antonjo01,1945,1,SLN,NL,3B,1,,,2,0,1,0,,,,,
antonjo01,1945,2,PHI,NL,1B,1,,,2,0,0,0,,,,,
antonjo01,1945,2,PHI,NL,2B,23,,,47,49,5,7,,,,,
antonjo01,1945,2,PHI,NL,3B,108,,,129,201,14,24,,,,,
antonjo01,1945,2,PHI,NL,SS,1,,,1,1,0,1,,,,,
applepe01,1945,1,SLA,AL,P,2,,,0,2,0,0,,,,,
applepe01,1945,2,WS1,AL,P,6,,,0,3,0,1,,,,,
applilu01,1945,1,CHA,AL,SS,17,,,37,56,7,7,,,,,
astrojo01,1945,1,PHA,AL,C,8,,,20,4,4,0,0,,,,
bagbyji02,1945,1,CLE,AL,P,25,,,13,47,4,3,,,,,
bainlo01,1945,1,NY1,NL,P,3,,,0,1,0,0,,,,,
bakerfl01,1945,1,CHA,AL,2B,11,,,15,28,1,4,,,,,
bakerfl01,1945,1,CHA,AL,3B,58,,,36,99,4,6,,,,,
barnhvi01,1945,1,PIT,NL,3B,4,,,4,8,1,1,,,,,
barnhvi01,1945,1,PIT,NL,SS,60,,,104,166,21,31,,,,,
barredi01,1945,1,PHI,NL,P,36,,,9,38,2,3,,,,,
barrefr01,1945,1,BOS,AL,P,37,,,4,14,1,1,,,,,
barrejo01,1945,1,PIT,NL,OF,132,,,318,8,8,0,,,,,
barrere01,1945,1,BSN,NL,P,9,,,2,14,0,0,,,,,
barrere01,1945,2,SLN,NL,P,36,,,22,40,1,1,,,,,
bartoda01,1945,1,SLN,NL,OF,11,,,26,1,1,0,,,,,
basined01,1945,1,BRO,NL,2B,6,,,11,5,1,3,,,,,
basined01,1945,1,BRO,NL,SS,101,,,166,262,34,59,,,,,
beckbo01,1945,1,CIN,NL,P,11,,,2,10,0,0,,,,,
beckbo01,1945,2,PIT,NL,P,14,,,2,11,0,0,,,,,
beckehe02,1945,1,CHN,NL,1B,28,,,222,12,0,21,,,,,
benjast01,1945,1,CLE,AL,OF,4,,,9,2,0,0,,,,,
bentoal01,1945,1,DET,AL,P,31,,,11,44,2,4,,,,,
bergaau01,1945,1,SLN,NL,1B,2,,,14,0,0,1,,,,,
bergaau01,1945,1,SLN,NL,OF,77,,,146,9,5,3,,,,,
berrera01,1945,1,NY1,NL,C,20,,,43,2,0,0,0,,,,
berryjo03,1945,1,PHA,AL,P,52,,,11,30,1,0,,,,,
bevenbi01,1945,1,NYA,AL,P,29,,,10,39,4,5,,,,,
binksge01,1945,1,WS1,AL,1B,20,,,164,12,1,13,,,,,
binksge01,1945,1,WS1,AL,OF,128,,,321,13,8,4,,,,,
blackdo01,1945,1,PHA,AL,P,26,,,8,18,1,0,,,,,
blockcy01,1945,1,CHN,NL,2B,1,,,2,5,0,0,,,,,
blockcy01,1945,1,CHN,NL,3B,1,,,1,2,0,0,,,,,
bonhati01,1945,1,NYA,AL,P,23,,,6,23,0,2,,,,,
bordafr01,1945,1,BRO,NL,3B,57,,,54,93,19,7,,,,,
bordafr01,1945,1,BRO,NL,OF,22,,,32,0,0,0,,,,,
boromre01,1945,1,DET,AL,2B,28,,,62,82,5,15,,,,,
boromre01,1945,1,DET,AL,3B,4,,,1,7,1,0,,,,,
boromre01,1945,1,DET,AL,SS,2,,,3,4,0,1,,,,,
borowha01,1945,1,NYA,AL,P,18,,,5,31,0,3,,,,,
borowha01,1945,2,CHN,NL,P,15,,,5,20,0,0,,,,,
bosseme01,1945,1,CIN,NL,P,7,,,0,2,0,0,,,,,
boudrlo01,1945,1,CLE,AL,SS,97,,,217,289,9,73,,,,,
bowlech01,1945,1,PHA,AL,P,8,,,5,6,0,0,,,,,
bowmajo01,1945,1,BOS,AL,P,3,,,0,2,0,0,,,,,
bowmajo01,1945,2,CIN,NL,P,25,,,12,26,3,0,,,,,
brancal01,1945,1,PHA,AL,SS,10,,,22,25,2,5,,,,,
brancra01,1945,1,BRO,NL,P,16,,,7,20,2,1,,,,,
brechha01,1945,1,SLN,NL,P,24,,,6,26,1,2,,,,,
breweja01,1945,1,NY1,NL,P,28,,,4,21,2,1,,,,,
bridgto01,1945,1,DET,AL,P,4,,,2,4,0,0,,,,,
brownto02,1945,1,BRO,NL,OF,1,,,0,0,0,0,,,,,
brownto02,1945,1,BRO,NL,SS,55,,,93,164,23,27,,,,,
bucheji01,1945,1,BOS,AL,2B,2,,,1,1,0,0,,,,,
bucheji01,1945,1,BOS,AL,3B,32,,,26,68,6,8,,,,,
bukercy01,1945,1,BRO,NL,P,42,,,3,11,1,1,,,,,
burkhke01,1945,1,SLN,NL,P,42,,,6,41,2,0,,,,,
burnsjo03,1945,1,PHA,AL,1B,1,,,5,1,0,0,,,,,
burnsjo03,1945,1,PHA,AL,3B,5,,,1,5,2,0,,,,,
burnsjo03,1945,1,PHA,AL,OF,19,,,26,1,0,1,,,,,
busched01,1945,1,PHA,AL,1B,1,,,3,0,0,1,,,,,
busched01,1945,1,PHA,AL,2B,2,,,4,4,1,2,,,,,
busched01,1945,1,PHA,AL,3B,2,,,4,4,1,2,,,,,
busched01,1945,1,PHA,AL,SS,116,,,209,370,29,67,,,,,
bushgu01,1945,1,CIN,NL,P,4,,,0,0,0,0,,,,,
butchma01,1945,1,PIT,NL,P,28,,,8,37,1,2,,,,,
buzasjo01,1945,1,NYA,AL,SS,12,,,17,36,6,6,,,,,
byerlbu01,1945,1,SLN,NL,P,33,,,10,25,0,3,,,,,
byrnemi01,1945,1,SLA,AL,1B,2,,,14,1,0,0,,,,,
byrnemi01,1945,1,SLA,AL,OF,125,,,319,12,4,0,,,,,
cabalpu01,1945,1,PHI,NL,3B,5,,,4,2,1,1,,,,,
caldwea01,1945,1,CHA,AL,P,27,,,8,34,1,3,,,,,
calvepa01,1945,1,CLE,AL,P,1,,,0,0,0,0,,,,,
camelha01,1945,1,PIT,NL,C,1,,,4,0,0,0,0,,,,
camildo01,1945,1,BOS,AL,1B,54,,,505,44,5,62,,,,,
cardobe01,1945,1,BSN,NL,P,3,,,0,0,0,0,,,,,
carneed01,1945,1,CLE,AL,OF,16,,,33,1,1,1,,,,,
carneed01,1945,1,CLE,AL,P,2,,,0,0,0,0,,,,,
carraal01,1945,1,WS1,AL,P,35,,,6,26,3,1,,,,,
cartear01,1945,1,CIN,NL,P,13,,,6,9,0,1,,,,,
casege01,1945,1,WS1,AL,OF,123,,,316,17,7,3,,,,,
castege01,1945,1,SLA,AL,P,10,,,1,2,0,0,,,,,
castege01,1945,2,DET,AL,P,22,,,3,9,0,0,,,,,
castivi01,1945,1,CHA,AL,C,25,,,32,7,2,1,3,,,,
cavarph01,1945,1,CHN,NL,1B,120,,,1149,77,9,83,,,,,
cavarph01,1945,1,CHN,NL,OF,11,,,23,1,0,0,,,,,
cecilre01,1945,1,BOS,AL,P,7,,,5,12,1,0,,,,,
centepe01,1945,1,CLE,AL,P,31,,,4,7,0,1,,,,,
chandsp01,1945,1,NYA,AL,P,4,,,5,5,0,0,,,,,
chapmbe01,1945,1,BRO,NL,P,10,,,2,13,1,1,,,,,
chapmbe01,1945,2,PHI,NL,3B,4,,,2,6,2,1,,,,,
chapmbe01,1945,2,PHI,NL,OF,10,,,13,1,1,0,,,,,
chapmbe01,1945,2,PHI,NL,P,3,,,0,1,0,0,,,,,
chapmsa01,1945,1,PHA,AL,OF,8,,,18,0,0,0,,,,,
chetkmi01,1945,1,PHI,NL,P,4,,,0,0,1,0,,,,,
chipmbo01,1945,1,CHN,NL,P,25,,,4,16,1,1,,,,,
chippwa01,1945,1,WS1,AL,OF,13,,,42,2,1,1,,,,,
chrislo01,1945,1,BOS,AL,OF,3,,,5,0,0,0,,,,,
chrislo01,1945,2,CHN,NL,OF,1,,,0,0,0,0,,,,,
chrisma01,1945,1,SLA,AL,3B,77,,,79,137,6,12,,,,,
chrisru01,1945,1,PHA,AL,P,33,,,26,71,1,4,,,,,
cicerjo01,1945,1,PHA,AL,OF,7,,,7,0,0,0,,,,,
cihocal01,1945,1,CLE,AL,2B,23,,,56,48,3,13,,,,,
cihocal01,1945,1,CLE,AL,3B,29,,,33,51,2,4,,,,,
cihocal01,1945,1,CLE,AL,SS,41,,,65,109,10,25,,,,,
clarkot01,1945,1,BOS,AL,P,12,,,4,7,0,0,,,,,
claryel01,1945,1,SLA,AL,2B,3,,,1,0,3,0,,,,,
claryel01,1945,1,SLA,AL,3B,16,,,15,21,2,3,,,,,
clayda01,1945,1,CIN,NL,OF,152,,,446,10,5,3,,,,,
clearjo01,1945,1,WS1,AL,P,1,,,0,0,0,0,,,,,
cliftha01,1945,1,WS1,AL,3B,111,,,111,214,23,18,,,,,
coffmdi01,1945,1,PHI,NL,P,14,,,0,11,0,2,,,,,
colmafr01,1945,1,PIT,NL,1B,22,,,126,14,1,10,,,,,
colmafr01,1945,1,PIT,NL,OF,12,,,17,0,0,0,,,,,
comeljo01,1945,1,CHN,NL,P,7,,,0,9,0,1,,,,,
connebi01,1945,1,PHA,AL,P,2,,,1,0,1,0,,,,,
coopemo01,1945,1,SLN,NL,P,4,,,0,3,1,0,,,,,
coopemo01,1945,2,BSN,NL,P,20,,,3,14,1,3,,,,,
coopewa01,1945,1,SLN,NL,C,4,,,27,1,1,0,1,,,,
corbicl01,1945,1,BRO,NL,3B,2,,,1,3,0,1,,,,,
coscape01,1945,1,PIT,NL,2B,122,,,257,361,14,74,,,,,
coscape01,1945,1,PIT,NL,SS,1,,,0,1,0,0,,,,,
cozarch01,1945,1,BSN,NL,P,5,,,0,7,0,0,,,,,
cramedo01,1945,1,DET,AL,OF,140,,,314,7,3,4,,,,,
crawfgl01,1945,1,SLN,NL,OF,1,,,0,0,0,0,,,,,
crawfgl01,1945,2,PHI,NL,2B,14,,,18,20,4,3,,,,,
crawfgl01,1945,2,PHI,NL,OF,38,,,77,3,2,2,,,,,
crawfgl01,1945,2,PHI,NL,SS,34,,,57,125,11,15,,,,,
creelja01,1945,1,SLN,NL,P,26,,,3,19,1,0,,,,,
crockcl01,1945,1,BRO,NL,P,1,,,0,0,0,0,,,,,
cromphe01,1945,1,NYA,AL,C,33,,,105,18,2,1,3,,,,
cronijo01,1945,1,BOS,AL,3B,3,,,2,8,0,2,,,,,
crosefr01,1945,1,NYA,AL,SS,126,,,264,380,37,86,,,,,
croucbi02,1945,1,SLN,NL,P,6,,,1,3,0,0,,,,,
crowswo01,1945,1,PHA,AL,P,1,,,0,2,0,0,,,,,
crumlge01,1945,1,SLN,NL,C,6,,,16,4,0,1,0,,,,
cuccito01,1945,1,CHA,AL,3B,112,,,73,221,20,22,,,,,
